codi municipi,descripcio municipi,codi ABS,descripcio ABS,codi RS,descripcio RS,codi SS,descripcio SS,codi localitat,descripcio localitat
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817502,CAN MANENT
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817503,CAN MARÇAL
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817504,CAN PONÇ
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817505,CAN PRAT
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817506,CAN VIDAL
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817507,PUIG-REIG
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817508,SANTA MARIA DE MEROLA
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817509,SANT SADURNÍ DE FONOLLET
8175,Puig-Reig,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817510,VILADOMIU
8175,Puig-Reig,167,Navàs/Balsareny,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817501,AMETLLA DE MEROLA
8176,Pujalt,88,Calaf,67,Catalunya Central,6735,Anoia,817600,PUJALT
8176,Pujalt,88,Calaf,67,Catalunya Central,6735,Anoia,817601,ASTOR
8176,Pujalt,88,Calaf,67,Catalunya Central,6735,Anoia,817602,CONILL
8176,Pujalt,88,Calaf,67,Catalunya Central,6735,Anoia,817603,GUÀRDIA PILOSA
8176,Pujalt,88,Calaf,67,Catalunya Central,6735,Anoia,817604,PUJALT
8176,Pujalt,88,Calaf,67,Catalunya Central,6735,Anoia,817606,VILAMAJOR
8177,La Quar,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817700,QUAR
8177,La Quar,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817701,EURES
8177,La Quar,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817702,PORTELLA
8177,La Quar,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817703,QUAR
8177,La Quar,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817704,SANT MAURICI DE LA QUAR
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817800,RAJADELL
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817801,CAN SERVITGE
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817802,CASETES
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817803,ESTACIÓ
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817804,MOLINS
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817805,MONISTROLET
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817806,RAJADELL
8178,Rajadell,215,Sant Joan de Vilatorrada,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817807,SANT AMANÇ
8179,Rellinars,98,Montserrat,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817900,RELLINARS
8179,Rellinars,98,Montserrat,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817901,CODINES
8179,Rellinars,98,Montserrat,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817902,ESGLÉSIA VELLA
8179,Rellinars,98,Montserrat,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817903,PEU DE LES SERRES
8179,Rellinars,98,Montserrat,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817904,PLANET
8179,Rellinars,98,Montserrat,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817905,RELLINARS
8179,Rellinars,98,Montserrat,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,817906,SOLEI
8180,Ripollet,384,Cerdanyola-Ripollet,78,Barcelona,7844,Vallès Occidental Est,818000,RIPOLLET
8180,Ripollet,386,Ripollet 1,78,Barcelona,7844,Vallès Occidental Est,818000,RIPOLLET
8180,Ripollet,387,Ripollet 2,78,Barcelona,7844,Vallès Occidental Est,818000,RIPOLLET
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818100,ROCA DEL VALLÈS
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818101,BELL-LLOC
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818102,CAN BARANGÓ
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818103,CAN COLET
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818104,CAN FONT DE LA PERERA
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818105,CAN GURRI
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818106,CAN JORNS
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818107,CAN MONTCAU
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818108,PINEDA
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818109,ROCA DEL VALLÈS
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818110,ROCA DOS
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818111,ROCATOMBA
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818112,SÈLLECS
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818113,SANTA AGNÈS DE MALANYANES
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818114,SANT CARLES
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818115,TORRETA
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818116,VALLDORIOLF
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818117,VALLS
8181,La Roca del Vallès,355,La Roca del Vallès,78,Barcelona,7842,Vallès Oriental,818118,VEÏNAT DE L'ESGLÉSIA
8182,El Pont de Vilomara i Rocafort,219,Sant Vicenç de Castellet,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818200,PONT DE VILOMARA I ROCAFORT
8182,El Pont de Vilomara i Rocafort,219,Sant Vicenç de Castellet,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818201,CAN RIERA
8182,El Pont de Vilomara i Rocafort,219,Sant Vicenç de Castellet,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818202,PONT DE VILOMARA
8182,El Pont de Vilomara i Rocafort,219,Sant Vicenç de Castellet,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818203,RIVER PARC
8182,El Pont de Vilomara i Rocafort,219,Sant Vicenç de Castellet,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818204,ROCAFORT
8183,Roda de Ter,377,Roda de Ter,67,Catalunya Central,6745,Osona,818300,RODA DE TER
8183,Roda de Ter,377,Roda de Ter,67,Catalunya Central,6745,Osona,818301,CARRER DEL PÈLICS
8183,Roda de Ter,377,Roda de Ter,67,Catalunya Central,6745,Osona,818302,CREU DE CODINES
8183,Roda de Ter,377,Roda de Ter,67,Catalunya Central,6745,Osona,818303,RODA DE TER
8184,Rubí,309,Rubí 1,78,Barcelona,7843,Vallès Occidental Oest,818400,RUBÍ
8184,Rubí,309,Rubí 1,78,Barcelona,7843,Vallès Occidental Oest,818417,PINAR
8184,Rubí,310,Rubí 2,78,Barcelona,7843,Vallès Occidental Oest,818400,RUBÍ
8184,Rubí,378,Rubí 3,78,Barcelona,7843,Vallès Occidental Oest,818400,RUBÍ
8185,Rubió,131,Anoia Rural,67,Catalunya Central,6735,Anoia,818500,RUBIÓ
8185,Rubió,131,Anoia Rural,67,Catalunya Central,6735,Anoia,818501,PLA DE RUBIÓ
8185,Rubió,131,Anoia Rural,67,Catalunya Central,6735,Anoia,818502,RUBIÓ
8185,Rubió,131,Anoia Rural,67,Catalunya Central,6735,Anoia,818503,SANT MARTÍ DE MAÇANA
8187,Sabadell,190,Sabadell 1A,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,191,Sabadell 1B,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,192,Sabadell 2,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,193,Sabadell 3A,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,194,Sabadell 3B,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,196,Sabadell 5,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,196,Sabadell 5,78,Barcelona,7844,Vallès Occidental Est,818704,RAVAL D'AMÀLIA
8187,Sabadell,197,Sabadell 6,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,198,Sabadell 7,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,198,Sabadell 7,78,Barcelona,7844,Vallès Occidental Est,818703,POBLENOU
8187,Sabadell,198,Sabadell 7,78,Barcelona,7844,Vallès Occidental Est,818706,SANT NICOLAU
8187,Sabadell,198,Sabadell 7,78,Barcelona,7844,Vallès Occidental Est,818707,TORRE-ROMEU
8187,Sabadell,344,Sabadell 4 A,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8187,Sabadell,345,Sabadell 4 B,78,Barcelona,7844,Vallès Occidental Est,818700,SABADELL
8188,Sagàs,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818800,SAGÀS
8188,Sagàs,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818801,BIURE
8188,Sagàs,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818802,CARRER DEL BONAIRE
8188,Sagàs,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818803,GUÀRDIA
8188,Sagàs,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818804,SAGÀS
8188,Sagàs,128,Baix Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,818805,VALLDORIOLA
8189,Sant Pere  Sallavinera,88,Calaf,67,Catalunya Central,6735,Anoia,818900,SANT PERE SALLAVINERA
8189,Sant Pere  Sallavinera,88,Calaf,67,Catalunya Central,6735,Anoia,818901,BOIXADORS
8189,Sant Pere  Sallavinera,88,Calaf,67,Catalunya Central,6735,Anoia,818902,FORTESA
8189,Sant Pere  Sallavinera,88,Calaf,67,Catalunya Central,6735,Anoia,818903,LLAVINERA
8189,Sant Pere  Sallavinera,88,Calaf,67,Catalunya Central,6735,Anoia,818904,QUEROSA
8189,Sant Pere  Sallavinera,88,Calaf,67,Catalunya Central,6735,Anoia,818905,SANT PERE SALLAVINERA
8190,Saldes,130,Alt Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819000,SALDES
8190,Saldes,130,Alt Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819001,CARDINA
8190,Saldes,130,Alt Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819002,ESPÀ
8190,Saldes,130,Alt Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819003,FENERS
8190,Saldes,130,Alt Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819004,MAÇANERS
8190,Saldes,130,Alt Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819005,MOLERS
8190,Saldes,130,Alt Berguedà,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819006,SALDES
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819100,SALLENT
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819101,BOTJOSA
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819102,CABRIANES
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819103,CELLERS DE LA SERRA
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819104,CORNET
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819105,SALLENT
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819106,SANT MARTÍ I FUCIMANYA
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819107,SANT PONÇ
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819108,SERRAÏMA
8191,Sallent,200,Sallent,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819109,SERRA-SANÇ
8192,Santpedor,211,Navarcles- Sant Fruitós de Bages,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819200,SANTPEDOR
8192,Santpedor,211,Navarcles- Sant Fruitós de Bages,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819201,CLARET
8192,Santpedor,211,Navarcles- Sant Fruitós de Bages,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819202,MIRADOR DE MONTSERRAT
8192,Santpedor,211,Navarcles- Sant Fruitós de Bages,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819203,SANTPEDOR
8192,Santpedor,211,Navarcles- Sant Fruitós de Bages,67,Catalunya Central,6763,Solsonès-Bages-Berguedà,819204,SERRAT DE CASTELLNOU
8193,Sant Iscle de Vallalta,93,Canet de Mar,64,Girona,6462,Girona Sud,819300,SANT ISCLE DE VALLALTA
8193,Sant Iscle de Vallalta,93,Canet de Mar,64,Girona,6462,Girona Sud,819301,CAN GINEBRE
8193,Sant Iscle de Vallalta,93,Canet de Mar,64,Girona,6462,Girona Sud,819302,CASA NOVA DE MALPONÇ
8193,Sant Iscle de Vallalta,93,Canet de Mar,64,Girona,6462,Girona Sud,819303,SANT ISCLE DE VALLALTA
8194,Sant Adrià del Besòs,311,Sant Adrià del Besòs 1,78,Barcelona,7867,Barcelonès Nord i Maresme,819400,SANT ADRIÀ DE BESÒS
8194,Sant Adrià del Besòs,312,Sant Adrià del Besòs 2,78,Barcelona,7867,Barcelonès Nord i Maresme,819400,SANT ADRIÀ DE BESÒS
8195,Sant Agustí de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,819500,SANT AGUSTÍ DE LLUÇANÈS
8195,Sant Agustí de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,819501,ALOU
8195,Sant Agustí de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,819502,SANT AGUSTÍ DE LLUÇANÈS
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819600,SANT ANDREU DE LA BARCA
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819601,COLÒNIA DEL PALAU
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819602,CREU DE SUSALBA
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819603,PALAU
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819604,PARC DE VALLPALAU
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819605,SANT ANDREU DE LA BARCA
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819606,ZONA INDUSTRIAL DE CAN SUNYER
8196,Sant Andreu de la Barca,201,Sant Andreu de la Barca,78,Barcelona,7831,Baix Llobregat Nord,819607,ZONA INDUSTRIAL DEL NORD-EST
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819700,SANT ANDREU DE LLAVANERES
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819701,AMETLLEREDA
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819702,BELLAIRE
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819703,CANAFORT
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819704,CA N'AMAT
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819705,CAN CABOT D'AMUNT
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819706,CAN MATES
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819707,CAN SANÇ
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819708,CARRER DE L'ESGLÉSIA
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819709,CATÀ
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819710,CORNISA
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819711,MOLÍ DE VENT
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819712,ONZE PINS
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819713,PUNTÓ
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819714,ROCA DE LA NAU
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819715,ROCAFERRERA
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819716,SANT ANDREU DE LLAVANERES
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819717,SANT PERE
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819718,SUPERMARESME
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819719,VALL
8197,Sant Andreu de Llavaneres,335,Sant Andreu de Llavaneres,78,Barcelona,7867,Barcelonès Nord i Maresme,819720,VERGE DE LURDES
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819800,SANT ANTONI DE VILAMAJOR
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819801,CAN MIRET
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819802,CAN SAULEDA
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819803,CAN VILA
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819804,FOU
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819805,FREIXENEDA
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819806,MOLÍ
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819807,PLA
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819808,PUNGOLES
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819809,SANT ANTONI DE VILAMAJOR
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819810,SANT JULIÀ DEL FOU
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819811,SANT LLEÏR
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819812,VALLS
8198,Sant Antoni de Vilamajor,376,Alt Mogent,78,Barcelona,7842,Vallès Oriental,819813,VALLSERENA
8199,Sant Bartomeu del Grau,185,Lluçanès,67,Catalunya Central,6745,Osona,819900,SANT BARTOMEU DEL GRAU
8199,Sant Bartomeu del Grau,185,Lluçanès,67,Catalunya Central,6745,Osona,819901,BINGRAU
8199,Sant Bartomeu del Grau,185,Lluçanès,67,Catalunya Central,6745,Osona,819902,BOQUERS
8199,Sant Bartomeu del Grau,185,Lluçanès,67,Catalunya Central,6745,Osona,819903,CODINA
8199,Sant Bartomeu del Grau,185,Lluçanès,67,Catalunya Central,6745,Osona,819904,SANT BARTOMEU DEL GRAU
8199,Sant Bartomeu del Grau,185,Lluçanès,67,Catalunya Central,6745,Osona,819905,SERRA
8200,Sant Boi de Llobregat,202,Sant Boi de Llobregat 1,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820000,SANT BOI DE LLOBREGAT
8200,Sant Boi de Llobregat,203,Sant Boi de Llobregat 2,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820000,SANT BOI DE LLOBREGAT
8200,Sant Boi de Llobregat,203,Sant Boi de Llobregat 2,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820002,CAN PAULET
8200,Sant Boi de Llobregat,204,Sant Boi de Llobregat 3,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820000,SANT BOI DE LLOBREGAT
8200,Sant Boi de Llobregat,204,Sant Boi de Llobregat 3,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820001,CANONS
8200,Sant Boi de Llobregat,204,Sant Boi de Llobregat 3,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820003,FONOLLARS
8200,Sant Boi de Llobregat,204,Sant Boi de Llobregat 3,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820004,ORIOLS
8200,Sant Boi de Llobregat,204,Sant Boi de Llobregat 3,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820005,RIERA ROJA
8200,Sant Boi de Llobregat,204,Sant Boi de Llobregat 3,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820006,SALINES
8200,Sant Boi de Llobregat,205,Sant Boi de Llobregat 4,78,Barcelona,7866,Baix Llobregat Centre-Litoral i l'Hospitalet de Llobregat,820000,SANT BOI DE LLOBREGAT
8201,Sant Boi de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,820100,SANT BOI DE LLUÇANÈS
8201,Sant Boi de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,820101,GALLIFA
8201,Sant Boi de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,820102,SANT BOI DE LLUÇANÈS
8201,Sant Boi de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,820103,VILADECANS
8201,Sant Boi de Lluçanès,217,Sant Quirze de Besora,67,Catalunya Central,6745,Osona,820104,VILA-RASA
8202,Sant Celoni,207,Sant Celoni,78,Barcelona,7842,Vallès Oriental,820200,SANT CELONI
8202,Sant Celoni,207,Sant Celoni,78,Barcelona,7842,Vallès Oriental,820201,BATLLÒRIA
8202,Sant Celoni,207,Sant Celoni,78,Barcelona,7842,Vallès Oriental,820202,BOSCOS DEL MONTNEGRE
8202,Sant Celoni,207,Sant Celoni,78,Barcelona,7842,Vallès Oriental,820203,CAN BATLLE
8202,Sant Celoni,207,Sant Celoni,78,Barcelona,7842,Vallès Oriental,820204,CAN COLL
